FileName,images,loc,ean,name,variant,price,MPN,description,category
spencer-slim-jeans-mit-hahnentritt-print-kb0kb064601a4.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06460_1A4_main?$main$,https://de.tommy.com/spencer-slim-jeans-mit-hahnentritt-print-kb0kb064601a4,"8720113648082,8720113648334,8720113648389,8720113648532,8720113648709,8720113648761,8720113648945,8720113648990,8720113649041,8720113649096,8720113649232,8720113649263,8720113649294,8720113649317","Spencer Slim Jeans mit Hahnentritt-Print",DOGTHTLSTCOS,64.9,KB0KB064601A4,"An dieser extra-coolen Slim Fit Jeans mit klassischem Hahnentritt-Print sorgen Fade-Effekte an den Beinen für einen Used Look.",Jeans
spencer-slim-tapered-jeans-mit-fade-effekt-kb0kb064681by.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06468_1BY_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/KB0KB06468_1BY_alternate1?$main$",https://de.tommy.com/spencer-slim-tapered-jeans-mit-fade-effekt-kb0kb064681by,"8720113655882,8720113655899,8720113655905,8720113655912,8720113655929,8720113655936,8720113655943,8720113655950,8720113655967,8720113655974,8720113655981,8720113655998,8720113656001,8720113656018","Spencer Slim Tapered Jeans mit Fade-Effekt",WBLKOPENRIPORC,59.9,KB0KB064681BY,"Denim mit Recycling-Baumwolle und Fade-Effekt sorgt bei dieser minimalistischen Tapered Fit Jeans für einen coolen Streetwear-Look.",Jeans
spitzen-bh-mit-stern-und-herzmuster-uw0uw024040kt.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02404_0KT_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02404_0KT_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02404_0KT_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02404_0KT_alternate3?$main$",https://de.tommy.com/spitzen-bh-mit-stern-und-herzmuster-uw0uw024040kt,"8720111676209,8720111676216,8720111676223,8720111676230,8720111676247,8720111676254,8720111676261,8720111676278,8720111676285,8720111676292,8720111676308,8720111676315,8720111676322,8720111676339","Spitzen-BH mit Stern- und Herzmuster","HEART RED",49.9,UW0UW024040KT,"Dank edler Spitze an den Seiten und Cups mit farbenfrohem Muster ist dieser wattierte BH die perfekte Kombination aus süß und sexy.",Lingerie
spitzen-slip-mit-logomuster-uw0uw02459xlg.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02459_XLG_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02459_XLG_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02459_XLG_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/UW0UW02459_XLG_alternate3?$main$",https://de.tommy.com/spitzen-slip-mit-logomuster-uw0uw02459xlg,"8720111629786,8720111629991,8720111630096,8720111630270","Spitzen-Slip mit Logomuster","PRIMARY RED",22.9,UW0UW02459XLG,"Elegante, durchscheinende Spitze und das Tommy Hilfiger-Logomuster auf dem Taillenbund verleihen diesem Slip den Wow-Faktor.",Lingerie
sport-2-in-1-trainingsshorts-mw0mw17259bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17259_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17259_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17259_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17259_BDS_alternate3?$main$",https://de.tommy.com/sport-2-in-1-trainingsshorts-mw0mw17259bds,"8720113885432,8720113885487,8720113885524,8720113885579,8720113885708","Sport 2-in-1 Trainingsshorts",BLACK,54.9,MW0MW17259BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Shorts
sport-anorak-mit-kapuze-mw0mw18393bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18393_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18393_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18393_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18393_BDS_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18393_BDS_alternate4?$main$",https://de.tommy.com/sport-anorak-mit-kapuze-mw0mw18393bds,"8720113849960,8720113850096,8720113850171,8720113850355,8720113850553","Sport Anorak mit Kapuze",BLACK,179.0,MW0MW18393BDS,"Tommy Hilfiger Sport-Logos vorne und hinten betonen die schrägen Nähte dieses lässigen Kapuzen-Anoraks mit halblangem Reißverschluss.","Mäntel & Jacken"
sport-bio-baumwoll-sweatshirt-mit-color-block-mw0mw17278dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17278_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17278_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17278_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17278_DW5_alternate3?$main$",https://de.tommy.com/sport-bio-baumwoll-sweatshirt-mit-color-block-mw0mw17278dw5,"8720113870339,8720113870629,8720113870902,8720113870964,8720113871312","Sport Bio-Baumwoll-Sweatshirt mit Color Block","DESERT SKY",109.0,MW0MW17278DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.","Sweatshirts & Kapuzenpullover"
sport-bio-cool-jogginghose-mit-branding-s10s100932dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100932_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100932_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100932_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100932_DW5_alternate3?$main$",https://de.tommy.com/sport-bio-cool-jogginghose-mit-branding-s10s100932dw5,"8720113988065,8720113988089,8720113988300,8720113988324,8720113988348","Sport Bio Cool Jogginghose mit Branding","DESERT SKY",119.0,S10S100932DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
sport-bio-th-cool-jogginghose-s10s100993dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100993_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100993_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100993_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100993_DW5_alternate3?$main$",https://de.tommy.com/sport-bio-th-cool-jogginghose-s10s100993dw5,"8720113991362,8720113991379,8720113991386,8720113991393,8720113991409","Sport Bio TH Cool Jogginghose","DESERT SKY",99.9,S10S100993DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
sport-color-block-hoodie-mit-th-cool-mw0mw17279dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17279_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17279_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17279_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17279_DW5_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17279_DW5_alternate4?$main$",https://de.tommy.com/sport-color-block-hoodie-mit-th-cool-mw0mw17279dw5,"8720113881007,8720113881083,8720113881274,8720113881380,8720113881595","Sport Color Block-Hoodie mit TH Cool","DESERT SKY",129.0,MW0MW17279DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.","Sweatshirts & Kapuzenpullover"
sport-color-block-shorts-aus-bio-terry-mw0mw17333dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17333_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17333_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17333_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17333_DW5_alternate3?$main$",https://de.tommy.com/sport-color-block-shorts-aus-bio-terry-mw0mw17333dw5,"8720113876935,8720113876997,8720113877086,8720113877260,8720113877444","Sport Color Block-Shorts aus Bio-Terry","DESERT SKY",84.9,MW0MW17333DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Shorts
sport-color-block-t-shirt-mit-th-cool-mw0mw17281dy4.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17281_DY4_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17281_DY4_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17281_DY4_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17281_DY4_alternate3?$main$",https://de.tommy.com/sport-color-block-t-shirt-mit-th-cool-mw0mw17281dy4,"8720113873835,8720113873866,8720113873897,8720113874122,8720113874160","Sport Color Block-T-Shirt mit TH Cool","YALE NAVY",44.9,MW0MW17281DY4,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-essential-tanktop-mit-gummiertem-logo-mw0mw17229bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17229_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17229_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17229_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17229_BDS_alternate3?$main$",https://de.tommy.com/sport-essential-tanktop-mit-gummiertem-logo-mw0mw17229bds,"8720113882141,8720113882400,8720113882479,8720113882721,8720113882776","Sport Essential Tanktop mit gummiertem Logo",BLACK,29.9,MW0MW17229BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-feuchtigkeitsableitende-leggings-s10s100989dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100989_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100989_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100989_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100989_DW5_alternate3?$main$",https://de.tommy.com/sport-feuchtigkeitsableitende-leggings-s10s100989dw5,"8720113995193,8720113995308,8720113995322,8720113995346,8720113995377","Sport feuchtigkeitsableitende Leggings","DESERT SKY",59.9,S10S100989DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
sport-feuchtigkeitsableitende-skinny-leggings-s10s100947bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100947_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100947_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100947_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100947_BDS_alternate3?$main$",https://de.tommy.com/sport-feuchtigkeitsableitende-skinny-leggings-s10s100947bds,"8720113994486,8720113994509,8720113994516,8720113994530,8720113994554","Sport feuchtigkeitsableitende Skinny Leggings",BLACK,49.9,S10S100947BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
sport-feuchtigkeitsableitendes-tanktop-s10s100923bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100923_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100923_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100923_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100923_BDS_alternate3?$main$",https://de.tommy.com/sport-feuchtigkeitsableitendes-tanktop-s10s100923bds,"8720113989529,8720113989536,8720113989543,8720113989550,8720113989574","Sport feuchtigkeitsableitendes Tanktop",BLACK,39.9,S10S100923BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-feuchtigkeitsableitendes-tanktop-s10s100961ycf.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100961_YCF_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100961_YCF_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100961_YCF_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100961_YCF_alternate3?$main$",https://de.tommy.com/sport-feuchtigkeitsableitendes-tanktop-s10s100961ycf,"8720113999443,8720113999450,8720113999467,8720113999474,8720113999481","Sport feuchtigkeitsableitendes Tanktop","TH OPTIC WHITE",44.9,S10S100961YCF,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-isolierende-weste-mw0mw18394bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18394_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18394_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18394_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18394_BDS_alternate3?$main$",https://de.tommy.com/sport-isolierende-weste-mw0mw18394bds,"8720113872135,8720113872197,8720113872425,8720113872494,8720113872685","Sport isolierende Weste",BLACK,149.0,MW0MW18394BDS,"Dank wattiertem Innenfutter ist diese Weste im Relaxed Fit mit praktischen Reißverschlusstaschen für alles Wesentliche schön kuschelig.","Mäntel & Jacken"
sport-leggings-mit-power-mesh-eins%C3%A4tzen-s10s100948bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100948_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100948_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100948_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100948_BDS_alternate3?$main$",https://de.tommy.com/sport-leggings-mit-power-mesh-eins%C3%A4tzen-s10s100948bds,"8720113992611,8720113992635,8720113992659,8720113992673,8720113992680","Sport Leggings mit Power-Mesh-Einsätzen",BLACK,79.9,S10S100948BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
sport-lifestyle-shorts-aus-bio-baumwolle-mw0mw17326bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17326_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17326_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17326_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17326_BDS_alternate3?$main$",https://de.tommy.com/sport-lifestyle-shorts-aus-bio-baumwolle-mw0mw17326bds,"8720113874375,8720113874429,8720113874498,8720113874672,8720113874764","Sport Lifestyle-Shorts aus Bio-Baumwolle",BLACK,89.9,MW0MW17326BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Shorts
sport-nahtloses-langarmshirt-mw0mw17233dv6.txt,https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17233_DV6_main?$main$,https://de.tommy.com/sport-nahtloses-langarmshirt-mw0mw17233dv6,"8720113874566,8720113874825,8720113874894,8720113875051,8720113875259","Sport nahtloses Langarmshirt","DESERT SKY HEATHER",59.9,MW0MW17233DV6,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-oversize-fit-wasserabweisende-jacke-s10s1009530kp.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100953_0KP_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100953_0KP_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100953_0KP_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100953_0KP_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100953_0KP_alternate4?$main$",https://de.tommy.com/sport-oversize-fit-wasserabweisende-jacke-s10s1009530kp,"8720113996183,8720113996190,8720113996206,8720113996213,8720113996220","Sport Oversize Fit wasserabweisende Jacke","TH CUBE ALL OVER RED",179.0,S10S1009530KP,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.","Mäntel & Jacken"
sport-oversized-fit-wasserabweisende-jacke-s10s100954zik.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100954_ZIK_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100954_ZIK_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100954_ZIK_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100954_ZIK_alternate3?$main$",https://de.tommy.com/sport-oversized-fit-wasserabweisende-jacke-s10s100954zik,"8720113992222,8720113992239,8720113992246,8720113992253,8720113992260","Sport Oversized Fit wasserabweisende Jacke","MAGNETIC YELLOW",169.0,S10S100954ZIK,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.","Mäntel & Jacken"
sport-poloshirt-aus-recycling-polyester-mw0mw17270bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17270_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17270_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17270_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17270_BDS_alternate3?$main$",https://de.tommy.com/sport-poloshirt-aus-recycling-polyester-mw0mw17270bds,"8720113919724,8720113919731,8720113919748,8720113919755,8720113919762","Sport Poloshirt aus Recycling-Polyester",BLACK,79.9,MW0MW17270BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Poloshirts
sport-racerback-bh-mit-mittlerer-st%C3%BCtzkraft-s10s100972dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100972_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100972_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100972_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100972_DW5_alternate3?$main$",https://de.tommy.com/sport-racerback-bh-mit-mittlerer-st%C3%BCtzkraft-s10s100972dw5,"8720113982339,8720113982353,8720113982377,8720113982391,8720113982513","Sport Racerback-BH mit mittlerer Stützkraft","DESERT SKY",49.9,S10S100972DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Lingerie
sport-racerback-bh-mit-mittlerer-st%C3%BCtzkraft-s10s1009760kp.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100976_0KP_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100976_0KP_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100976_0KP_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100976_0KP_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100976_0KP_alternate4?$main$",https://de.tommy.com/sport-racerback-bh-mit-mittlerer-st%C3%BCtzkraft-s10s1009760kp,"8720113987068,8720113987075,8720113987082,8720113987099,8720113987105","Sport Racerback-BH mit mittlerer Stützkraft","TH CUBE ALL OVER RED",54.9,S10S1009760KP,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Lingerie
sport-relaxed-fit-t-shirt-s10s100931dw5.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100931_DW5_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100931_DW5_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100931_DW5_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100931_DW5_alternate3?$main$",https://de.tommy.com/sport-relaxed-fit-t-shirt-s10s100931dw5,"8720113993328,8720113993335,8720113993342,8720113993359,8720113993366","Sport Relaxed Fit T-Shirt","DESERT SKY",49.9,S10S100931DW5,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-sch%C3%BCtzender-parka-mit-geo-print-mw0mw18392bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18392_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18392_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18392_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW18392_BDS_alternate3?$main$",https://de.tommy.com/sport-sch%C3%BCtzender-parka-mit-geo-print-mw0mw18392bds,"8720113845016,8720113845092,8720113845405,8720113845474,8720113845719","Sport schützender Parka mit Geo-Print",BLACK,229.0,MW0MW18392BDS,"Trag diesen lässigen Parka mit farblich abgestimmtem, abstraktem Print an Oberkörper und Ärmeln als lockere, schützende Lage.","Mäntel & Jacken"
sport-shorts-aus-th-cool-stoff-mit-tommy-tape-mw0mw17327bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17327_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17327_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17327_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17327_BDS_alternate3?$main$",https://de.tommy.com/sport-shorts-aus-th-cool-stoff-mit-tommy-tape-mw0mw17327bds,"8720113881854,8720113882059,8720113882202,8720113882288,8720113882363","Sport Shorts aus TH Cool-Stoff mit Tommy-Tape",BLACK,94.9,MW0MW17327BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Shorts
sport-shorts-mit-4-wege-stretch-s10s100939bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/S10S100939_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100939_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100939_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100939_BDS_alternate3?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/S10S100939_BDS_alternate4?$main$",https://de.tommy.com/sport-shorts-mit-4-wege-stretch-s10s100939bds,"8720113997753,8720113997760,8720113997777,8720113997784,8720113997791","Sport Shorts mit 4-Wege-Stretch",BLACK,49.9,S10S100939BDS,"Die Tommy Hilfiger Sport Kollektion punktet mit Performance-Designs aus innovativen Stoffen für dein Workout – und angenehm zu tragenden Athleisure-Optionen für besonders hohen Komfort.",Shorts
sport-slim-fit-nahtloses-t-shirt-mw0mw17232bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17232_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17232_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17232_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17232_BDS_alternate3?$main$",https://de.tommy.com/sport-slim-fit-nahtloses-t-shirt-mw0mw17232bds,"8720113867100,8720113867162,8720113867407,8720113866929,8720113866950","Sport Slim Fit nahtloses T-Shirt",BLACK,49.9,MW0MW17232BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-slim-fit-t-shirt-mit-flag-mw0mw17230bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17230_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17230_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17230_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17230_BDS_alternate3?$main$",https://de.tommy.com/sport-slim-fit-t-shirt-mit-flag-mw0mw17230bds,"8720113883896,8720113884015,8720113884053,8720113884213,8720113884275","Sport Slim Fit T-Shirt mit Flag",BLACK,34.9,MW0MW17230BDS,"Die Tommy Hilfiger Sport Kollektion punktet mit Performance-Designs aus innovativen Stoffen für dein Workout – und angenehm zu tragenden Athleisure-Optionen für besonders hohen Komfort.",Kleidung
sport-slim-fit-t-shirt-mit-th-cool-mw0mw17282bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17282_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17282_BDS_alternate1?$main$",https://de.tommy.com/sport-slim-fit-t-shirt-mit-th-cool-mw0mw17282bds,"8720113877208,8720113877277,8720113877437,8720113877468,8720113877727","Sport Slim Fit T-Shirt mit TH Cool",BLACK,39.9,MW0MW17282BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Kleidung
sport-slim-fit-training-t-shirt-mit-logo-mw0mw17231bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17231_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17231_BDS_alternate1?$main$",https://de.tommy.com/sport-slim-fit-training-t-shirt-mit-logo-mw0mw17231bds,"8720113919403,8720113919441,8720113919472,8720113919502,8720113919557","Sport Slim Fit Training-T-Shirt mit Logo",BLACK,39.9,MW0MW17231BDS,"Die Tommy Hilfiger Sport Kollektion punktet mit Performance-Designs aus innovativen Stoffen für dein Workout – und angenehm zu tragenden Athleisure-Optionen für besonders hohen Komfort.",Kleidung
sport-slim-fit-trainingsleggings-mit-stretch-mw0mw17262bds.txt,"https://tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17262_BDS_main?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17262_BDS_alternate1?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17262_BDS_alternate2?$main$,//tommy-europe.scene7.com/is/image/TommyEurope/MW0MW17262_BDS_alternate3?$main$",https://de.tommy.com/sport-slim-fit-trainingsleggings-mit-stretch-mw0mw17262bds,"8720113880871,8720113880949,8720113881021,8720113881236,8720113881335","Sport Slim Fit Trainingsleggings mit Stretch",BLACK,49.9,MW0MW17262BDS,"Beherrsche das Spiel in diesen Sports-Styles, die mit ikonischem Tommy Hilfiger-Branding einsatzbereit sind.",Hosen
